time,open,high,low,close,volume
1554940800,5305,5330.31,4932.29,5017.08,1820113868.46
1555027200,5017.08,5074.59,4884.87,5049.01,1507616578.75
1555113600,5049.01,5089.62,5006.7,5047.32,1124652448.3
1555200000,5047.32,5149.54,5005.11,5130.97,1108990191.23
1555286400,5130.97,5166.13,4961.82,5029.59,1450667040.21
1555372800,5029.59,5194.78,5008.2,5175.82,1277782178.88
1555459200,5175.82,5223.17,5155.37,5202.35,1732647494.46
1555545600,5202.35,5285.63,5199.85,5258.91,1451997787.07
1555632000,5258.91,5309.21,5183.14,5257.75,1397929212.98
1555718400,5257.75,5329.03,5236.89,5291.88,1418312293.41
1555804800,5291.88,5311.68,5176.15,5259.59,1651110819.46
1555891200,5259.59,5394.08,5102.8,5356.85,1819094535.11
1555977600,5356.85,5585.57,5336.19,5496.21,1938058672.67
1556064000,5496.21,5579.29,5344.69,5414.23,2120376435.09
1556150400,5414.23,5485.46,5139.7,5217.93,2047058842.93
1556236800,5217.93,5501.45,5166.34,5314.46,2302447131.92
1556323200,5314.46,5339.13,5259.78,5291.15,1539764943.61
1556409600,5294.14,5338.44,5267.8,5309.39,1577995697.48
1556496000,5309.39,5330.36,5190.02,5236.3,1687710294.85
1556582400,5236.3,5336.46,5194.24,5319.39,1492131710.71
1556668800,5319.39,5396.23,5318.3,5385.86,1363370452.04
1556755200,5385.86,5534.7,5369.83,5495.58,1656990908.69
1556841600,5495.58,5840.95,5481.56,5769.8,2530626805.64
1556928000,5769.8,5901.71,5603.33,5830.46,2253657730.86
1557014400,5830.46,5837.47,5704.87,5774.03,1813913169.11
1557100800,5774.03,5803.08,5627.16,5746.2,1726210974.98
1557187200,5746.2,6019.77,5746.2,5846.4,2293412038.54
1557273600,5846.4,6004.41,5795,5985.46,1868791631.04
1557360000,5985.46,6202.66,5984.45,6186.96,2096647978.5
1557446400,6186.96,6456.98,6152.12,6374.41,2377687806.26
1557532800,6374.41,7368.54,6374.29,7188.75,3741001684.71
1557619200,7188.75,7512.07,6778.68,6971.58,4206746511.64
1557705600,6971.58,8090,6882.93,7803.07,3516692506.54
1557792000,7803.07,8325.45,7663.45,7987.66,3999048346.77
1557878400,7987.66,8245.01,7838.56,8170.68,3340162703.14
1557964800,8170.68,8310.71,7725.72,7867.64,3616899970.41
1558051200,7867.64,7919.27,6956.57,7358.05,4240120027.37
1558137600,7358.05,7451.55,7196.47,7259.02,3039733527.42
1558224000,7259.02,8275.36,7249.19,8157.69,3988133271.33
1558310400,8157.69,8157.69,7578.03,7938.16,3414604744.24
1558396800,7938.16,8034.85,7789.72,7907.3,2822018719.71
1558483200,7907.3,8002.15,7529.14,7629.39,2666361153.42
1558569600,7629.39,7938.92,7480.18,7846.99,2791505911.53
1558656000,7846.99,8117.03,7770.24,7969.41,3018761363.37
1558742400,7969.41,8084.69,7911.77,8027.34,2304579770.53
1558828800,8027.34,8717.13,7858.7,8616.81,2810532080.9
1558915200,8616.81,8899.46,8596.38,8758.87,3176160051.09
1559001600,8758.87,8794.19,8555.63,8716.35,2465709908.73
1559088000,8716.35,8750.24,8434.8,8643.57,2401877269.96
1559174400,8643.57,9039.93,8073.85,8269.12,3139165464.41
1559260800,8269.12,8579.06,8133.01,8556.85,2559424258.7
1559347200,8556.85,8618.31,8450.76,8544.53,1878090379.07
1559433600,8544.53,8809.79,8531.04,8723.19,1697479919.97
1559520000,8723.19,8731.92,8136.34,8136.34,1987861111.43
1559606400,8136.34,8136.34,7483.95,7687.58,2512338149.43
1559692800,7687.58,7891.28,7585.71,7775.33,1997078858.33
1559779200,7775.33,7859.59,7471.83,7783.32,1543415410.96
1559865600,7783.32,8094.73,7741.52,7981.4,1618048723.34
1559952000,7981.4,8040.79,7771.07,7895.54,897871774.81
1560038400,7895.54,7933.7,7513.1,7631.36,1770624838.29
1560124800,7631.36,8009.36,7515.45,7984.01,1882976060.93
1560211200,7984.01,8004.55,7703.27,7882.57,1513448600.15
1560297600,7882.57,8197.18,7798,8127.84,2116419526.46
1560384000,8127.84,8305.65,8019.94,8217.97,2027126107.14
1560470400,8217.97,8679.86,8150.25,8650.99,1966480815.77
1560556800,8650.99,8848.5,8577.05,8808.18,1507445343.75
1560643200,8808.18,9327.48,8763.41,8956.18,2763097829.68
1560729600,8956.18,9431.45,8954.69,9310.91,2056390286.41
1560816000,9310.91,9330.41,8959.86,9081.97,1881402272.41
1560902400,9081.97,9296.71,9041.34,9252.84,1344851633.18
1560988800,9252.84,9583.71,9181.25,9516.23,1794953478.73
1561075200,9516.23,10165.7,9515.54,10160.05,2134905856.99
1561161600,10160.05,11157.85,10042.45,10728.56,4271484640.98
1561248000,10728.56,11382.7,10557.66,10906.23,2402770225.74
1561334400,10906.23,11136.48,10623.16,11043.27,2317453986.31
1561420800,11043.27,11845.42,11036.15,11815.95,3381495525.89
1561507200,11815.95,13959.61,11756.89,13093.45,6773736557.3
1561593600,13093.45,13427.13,10564.22,11323.5,6980745049.92
1561680000,11323.5,12478.09,11009.17,12418.32,4426262609.69
1561766400,12418.32,12432.25,11507.26,11881.73,3217583519.51
1561852800,11881.73,12182.59,10787.07,10825.25,3636404182.7
1561939200,10825.25,11268.8,10036.39,10625.48,3303763401.11
1562025600,10625.48,10926.6,9741.49,10831.56,3955492466.12
1562112000,10831.56,11972.32,10831.56,11938.94,3968482415.35
1562198400,11938.94,11989.59,11093.1,11161.32,3220271726.84
1562284800,11161.32,11382.89,10819.63,10974.09,3375784819.42
1562371200,10974.09,11650.99,10969.4,11245.36,2966081581.07
1562457600,11245.36,11512.45,11098.8,11413.16,2465715234.69
1562544000,11413.16,12322.29,11278.72,12250.02,3157664620.04
1562630400,12250.02,12756.91,12153.91,12536.97,3910653650.37
1562716800,12536.97,13131.94,11607.05,12102.74,5755681378.6
1562803200,12102.74,12107.98,11059.36,11338.17,4428995293.48
1562889600,11338.17,11872.33,11103.25,11757.12,3410004173.19
1562976000,11757.12,11795.25,10835.25,11366.95,3474129065
1563062400,11366.95,11451,10117.21,10187.7,3978382846.21
1563148800,10187.7,11072.89,9877.97,10838.61,3895515381.99
1563235200,10838.61,11016.24,9370.43,9421.94,4435248031.68
1563321600,9421.94,9943,9085.22,9668.21,3918922886.35
1563408000,9668.21,10749.96,9290.94,10627.96,3856812023.2
1563494400,10627.96,10739.37,10157.27,10505.44,3170126405.78
1563580800,10505.44,11045.71,10381.01,10739.5,2875223998.89
1563667200,10739.5,10809.19,10314.15,10587.55,2592428158.56
1563753600,10587.55,10674.16,10117.52,10340.8,2372395663.46
1563840000,10340.8,10342.4,9842.71,9863.04,2731227071.16
1563926400,9863.04,9929.26,9562.38,9761.37,2658451489.66
1564012800,9761.37,10172.47,9730.81,9877.66,2228850202.32
1564099200,9877.66,9878.15,9648.53,9824.81,1992203220.47
1564185600,9824.81,10165.32,9350.62,9481.86,2401448123.04
1564272000,9481.86,9585.39,9201.5,9534.75,1813020160.77
1564358400,9534.75,9707.08,9425.63,9508.78,2062028042.52
1564444800,9508.78,9704.57,9406.77,9574.16,1981142027.91
1564531200,9574.16,10094.59,9555.57,10078.35,2613018702.97
1564617600,10078.35,10456.96,9882.64,10369.94,2465347528.01
1564704000,10369.94,10658.84,10318.67,10518.77,2542314795.16
1564790400,10518.77,10896.08,10502.96,10812.14,2228965318.47
1564876800,10812.14,11015.81,10562.25,10929.87,2663954832.31
1564963200,10929.87,11925.02,10929.87,11818.49,3835777634.13
1565049600,11818.49,12288.3,11235.53,11482.17,3945576960.47
1565136000,11482.17,12108.62,11401.77,11965.1,3809643653.71
1565222400,11965.1,12052.02,11543.44,11999.02,3118415030.68
1565308800,11999.02,12041.79,11695.12,11880.6,2982335227.34
1565395200,11880.6,11975.36,11271.64,11307.69,2940052727.68
1565481600,11307.69,11591.88,11153.15,11555.86,2167325539.2
1565568000,11555.86,11566.56,11262.96,11392.42,2118033457.37
1565654400,11392.42,11445.78,10795.86,10893.15,2791755125.28
1565740800,10893.15,10896.43,9964.77,10048.64,3724257464.26
1565827200,10048.64,10448.17,9535.11,10299.61,4422316754.18
1565913600,10299.61,10529.45,9780.9,10331.68,3883434884.36
1566000000,10331.68,10460.48,10011.48,10218.15,2333799914.76
1566086400,10218.15,10498.93,10079.28,10308.65,1939799191.28
1566172800,10308.65,10922.92,10260.74,10909.82,2666736860.96
1566259200,10909.82,10944.79,10575.5,10750.28,2336160540.92
1566345600,10750.28,10797.66,9908.73,10142.29,2894205702.5
1566432000,10142.29,10226.53,9770.58,10101.7,2496723941.92
1566518400,10101.7,10434.27,10029.7,10383.55,2141647508.25
1566604800,10383.55,10412.52,9915.33,10130.99,2206320331.97
1566691200,10130.99,10306.19,9931.24,10135.71,2082593752.59
1566777600,10135.71,10575.46,10135.71,10370.55,2952493028.33
1566864000,10370.55,10387.77,10055.63,10184.19,2134122718.23
1566950400,10184.19,10265.62,9643.61,9728.31,2677731094.55
1567036800,9728.31,9728.58,9339.63,9490.83,2416801390.78
1567123200,9490.83,9676.6,9365.91,9582.81,1915661865.61
1567209600,9582.81,9677.42,9449.92,9589.32,1279581997.87
1567296000,9589.32,9804.1,9530.93,9729.01,1441930488.06
1567382400,9729.01,10430.32,9718.77,10340.88,2462865456.99
1567468800,10340.88,10756.98,10276.43,10607.38,2904542536.34
1567555200,10607.38,10786.71,10379.91,10560.83,2681935727.44
1567641600,10560.83,10632.7,10469.91,10563.34,2023803474.72
1567728000,10563.34,10897.04,10219.03,10297.77,3173286104.88
1567814400,10297.77,10550.88,10295.6,10456.12,2006702789.51
1567900800,10456.12,10576.72,10284.66,10391.9,1632800347.85
1567987200,10391.9,10468.07,10089.36,10303.88,2419611675.46
1568073600,10303.88,10378.81,9971.99,10105.91,1780637598.12
1568160000,10105.91,10235.84,9902.78,10155.89,1870975221.77
1568246400,10155.89,10445.11,10044.33,10411.9,1834683025.85
1568332800,10411.9,10437.08,10159.89,10341.16,1582334696.86
1568419200,10341.16,10417.91,10247.06,10332.31,1398303569.66
1568505600,10332.31,10359.21,10261.49,10302.35,1021622130.02
1568592000,10302.35,10352.06,10094.28,10252.65,1458032880.54
1568678400,10252.65,10267.39,10142.74,10187.31,1320966907.07
1568764800,10187.31,10255.1,10108.29,10156.57,1251576097.05
1568851200,10156.57,10283.71,9745.68,10244.62,2348282808.59
1568937600,10244.62,10276.64,10090.9,10169.63,1595519279.14
1569024000,10169.63,10174.35,9937.88,9986.8,1392920904.38
1569110400,9986.8,10073.65,9859.4,10025.31,1498547679.01
1569196800,10025.31,10043.13,9644.84,9697.93,1912228465.04
1569283200,9697.93,9791.59,7902.08,8507.38,3245203118.9
1569369600,8507.38,8722.95,8229.18,8430.31,2995515071.79
1569456000,8430.31,8463.45,7782.02,8059.61,2768364482.78
1569542400,8059.61,8252.31,7871.8,8176.99,2169917485.42
1569628800,8176.99,8284.57,8012.43,8201.92,1704470932.15
1569715200,8201.92,8222.88,7911.61,8041.65,1685590635.73
1569801600,8041.65,8320.26,7738.22,8284.68,2295378588.29
1569888000,8284.68,8494.07,8176.88,8294.87,2082693105.9
1569974400,8294.87,8367.83,8155.74,8357.45,1439998838.7
1570060800,8357.45,8387.98,8081.96,8222.47,1636470720.17
1570147200,8222.47,8229.95,8026.63,8137.29,1389040720.79
1570233600,8137.29,8178.64,8018.45,8125.12,1233098962.57
1570320000,8125.12,8146.57,7811.47,7859.54,1480791188.02
1570406400,7859.54,8292.22,7774.9,8187.82,2250931779.33
1570492800,8187.82,8320.3,8110.1,8173.89,1730120326.22
1570579200,8173.89,8655.78,8116.62,8562.4,2272491231.65
1570665600,8562.4,8640.5,8431.02,8557.7,1896124409.3
1570752000,8557.7,8751.88,8240.05,8260.66,2138034176.94
1570838400,8260.66,8392.34,8253.15,8301.99,1219186425.53
1570924800,8301.99,8449.39,8196.36,8278.31,1235034942.56
1571011200,8278.31,8371.94,8214.81,8347.17,1722015313.15
1571097600,8347.17,8395.03,8131.56,8162.5,1433665667.85
1571184000,8162.5,8180.66,7927.55,7994.81,1625588417.08
1571270400,7994.81,8119.32,7934.17,8068.2,1363620252.48
1571356800,8068.2,8113.33,7840.58,7944.95,1535900128.19
1571443200,7944.95,8061.61,7880.34,7949.42,1336036111.57
1571529600,7949.42,8288.13,7879.61,8221.58,1658647222.95
1571616000,8221.58,8308.46,8149.15,8205.71,1593601905.52
1571702400,8205.71,8289.39,8007.42,8024.15,1881667103.33
1571788800,8024.15,8048.08,7338.64,7469.61,2757074951.11
1571875200,7469.61,7498.06,7347.26,7413.25,1785411888
1571961600,7413.25,8732.3,7393.22,8655.31,3763306060.88
1572048000,8655.31,10249.18,8640.45,9229.25,7385232585.84
1572134400,9229.25,9769.2,9079.4,9526.95,5513356938.8
1572220800,9526.95,9875.9,9202.25,9204.28,4348342769.86
1572307200,9204.28,9532.01,9138.82,9407.9,3921996001.94
1572393600,9407.9,9408.04,9012.91,9154.4,3279130388.72
1572480000,9154.4,9370.42,8947.52,9141.98,3425407297.65
1572566400,9141.98,9269.36,9040.67,9227,3039308332.42
1572652800,9227,9362.25,9191.25,9290.23,2224043900.36
1572739200,9290.23,9358.68,9076.28,9194.81,2086114772.06
1572825600,9194.81,9497.36,9120.27,9392.53,2609376353.21
1572912000,9392.53,9449,9185.68,9303.86,2527532964.87
1572998400,9303.86,9429.54,9254.56,9338.55,2128165380.94
1573084800,9338.55,9369.75,9117.81,9211.33,2021820258.86
1573171200,9211.33,9257.98,8710.92,8777.64,2813510624.74
1573257600,8777.64,8877.09,8731.76,8807.6,1699002646.4
1573344000,8807.6,9095.05,8755.62,9036.83,1895239378.34
1573430400,9036.83,9067.41,8633.1,8733.13,1928564666.71
1573516800,8733.13,8854.06,8596.22,8814.54,1951455683.03
1573603200,8814.54,8832.22,8714.74,8776.71,1771916397.58
1573689600,8776.71,8796.29,8594.88,8647.2,1923502631.62
1573776000,8647.2,8766.72,8423.83,8470.92,2460045275.13
1573862400,8470.92,8529.03,8439.97,8488.58,1806942132.64
1573948800,8488.58,8608.52,8397.18,8500.74,2060890302.08
1574035200,8500.74,8502.19,8097.46,8187.87,2792702742.45
1574121600,8187.87,8211.27,8022.53,8131.37,2469791247.56
1574208000,8131.37,8210.88,8042.66,8097.58,2341682608.97
1574294400,8097.58,8131.56,7517.79,7625.78,3447445590.31
1574380800,7625.78,7693.46,6833.61,7267.54,5178130009.91
1574467200,7267.54,7340.82,7082.64,7307.74,2601036167.99
1574553600,7307.74,7327.91,6873.51,6903.46,3290733196.12
1574640000,6903.46,7359.15,6520.33,7111.6,4405415596
1574726400,7111.6,7332.55,7030.33,7154.68,3027672515.91
1574812800,7154.68,7639.4,6854.88,7504.36,3584732582.8
1574899200,7504.36,7630.65,7367.37,7418.35,2818499813.43
1574985600,7418.35,7833.15,7399.05,7739.85,2936773090.73
1575072000,7739.85,7791.95,7463.31,7543.45,2646931771.74
1575158400,7543.45,7543.45,7237.28,7393.83,3001319870.58
1575244800,7393.83,7418.46,7173.61,7295.83,2442675879.63
1575331200,7295.83,7389.15,7242.84,7291.66,1879399893.21
1575417600,7291.66,7664.11,7097.66,7190.87,3258424471.75
1575504000,7190.87,7471.78,7170.38,7388.03,2763050632.99
1575590400,7388.03,7543.64,7310.46,7528.61,2454268845.01
1575676800,7528.61,7594.23,7474.26,7488.41,1839309543.15
1575763200,7488.41,7556.09,7396.66,7509.41,1438376891.81
1575849600,7509.41,7617.14,7294.44,7342.09,1998231164.96
1575936000,7342.09,7394.01,7168.43,7224.3,1936674851.77
1576022400,7224.3,7270.06,7145.37,7208.3,1430401378.13
1576108800,7208.3,7279.47,7099.8,7197.15,1753366574.16
1576195200,7197.15,7295.96,7194.78,7256.73,1355633928.99
1576281600,7256.73,7268.4,7015.94,7065.72,1328170225.91
1576368000,7065.72,7185.67,7012.57,7117.86,1196250906.49
1576454400,7117.86,7146.4,6845.04,6893.49,1773631999.39
1576540800,6893.49,6937.37,6572.25,6622.83,1742293151.65
1576627200,6622.83,7369.11,6442.67,7275.25,2525012307.25
1576713600,7275.25,7350.7,7048.21,7149.54,1966181139.54
1576800000,7149.54,7210.53,7082.88,7185.21,1345727252.13
1576886400,7185.21,7186.9,7114.59,7134.78,931741595.51
1576972800,7134.78,7502.98,7123.41,7498.3,1857704784.93
1577059200,7498.3,7681.87,7269.14,7317.85,2489772847.55
1577145600,7317.85,7427.12,7163.21,7256.36,1982572521.16
1577232000,7256.36,7268.34,7130.65,7202.17,1245267025.71
1577318400,7202.17,7426.9,7159.46,7202.87,1827141120.47
1577404800,7202.87,7267.39,7100.63,7253.38,1537273785.06
1577491200,7253.38,7358.99,7240.45,7313.68,1399425777.38
1577577600,7313.68,7524.61,7287.71,7391.08,1283883218.41
1577664000,7391.08,7405.17,7225.19,7245.99,1042827498.08
1577750400,7245.99,7317.2,7146.37,7193.28,1230929490.04
1577836800,7193.28,7250.87,7174.49,7199.78,837776179.35
1577923200,7199.78,7210.92,6944.31,6965.33,1460468141.64
1578009600,6965.33,7398.15,6875.05,7335.99,2477231506.61
1578096000,7335.99,7397.93,7283.48,7351.86,1103622165.64
1578182400,7351.86,7490.16,7324.52,7359.73,1498797306.21
1578268800,7359.73,7785.28,7345.66,7756.08,1838698945.36
1578355200,7756.08,8194.3,7737.08,8150.25,2867506591.72
1578441600,8150.25,8438.51,7879.56,8051.67,3777646349.89
1578528000,8051.67,8053.74,7760.72,7818.57,2097739612.19
1578614400,7818.57,8192.72,7684.9,8191.18,3067969165.02
1578700800,8191.18,8279.32,8009.2,8026.03,2099535625.95
1578787200,8026.03,8184.04,7966.15,8181.75,1515145247.9
1578873600,8181.75,8192.14,8059.49,8105.29,1245110620.99
1578960000,8105.29,8872.73,8105.29,8826.47,4330650701.97
1579046400,8826.47,8904.08,8577.44,8824.85,2901903894.53
1579132800,8824.85,8857.23,8601.65,8724.89,1935253441.8
1579219200,8724.89,9014.06,8676.25,8915.03,2595860101.49
1579305600,8915.03,8986.86,8809.57,8919.42,1545576743.3
1579392000,8919.42,9197.43,8545.86,8705.14,2883336030.47
1579478400,8705.14,8743.93,8526.37,8642.58,1644419744.85
1579564800,8642.58,8773.95,8522.31,8736.88,1418427200.81
1579651200,8736.88,8809.12,8608.85,8682.47,1280173197.51
1579737600,8682.47,8688.35,8310.32,8408.47,1931560763.83
1579824000,8408.47,8521.4,8240.64,8439.51,1600969656.52
1579910400,8439.51,8448.79,8277.34,8340.43,1003294284.69
1579996800,8340.43,8612.13,8301.74,8612.11,1084061953.75
1580083200,8612.11,8997.12,8580.14,8909,1960065725.04
1580169600,8909,9384.75,8895.84,9371.93,2808899241.84
1580256000,9371.93,9435.27,9250.03,9303.68,2289824321.95
1580342400,9303.68,9575.56,9213.47,9512.15,2312157634.31
1580428800,9512.15,9527.69,9215.34,9349.38,1854822179.71
1580515200,9349.38,9461.87,9303.08,9386.77,1116817770.07
1580601600,9386.77,9470.82,9191.22,9332.61,1752330533.63
1580688000,9332.61,9570.29,9244.26,9296.86,2006854089.33
1580774400,9296.86,9348.99,9099.06,9195.06,1906319678.19
1580860800,9195.06,9720.58,9179.3,9612.3,2317851325.46
1580947200,9612.3,9859.16,9534.1,9772.33,2421074594.12
1581033600,9772.33,9878.23,9737.7,9818.18,1855224381.75
1581120000,9818.18,9929.1,9671.08,9894,1943524776.75
1581206400,9894,10161.04,9879.9,10155.39,2208625957.62
1581292800,10155.39,10185.51,9768.61,9854.52,2492991838.65
1581379200,9854.52,10312.04,9719.35,10221.02,2665681682.61
1581465600,10221.02,10429.64,10221.02,10328.16,2431079557.3
1581552000,10328.16,10486.06,10101.93,10232.98,3186734993.25
1581638400,10232.98,10373.03,10113.13,10341.9,2280689303.77
1581724800,10341.9,10372.23,9820.95,9905.13,2303997704.85
1581811200,9905.13,10046.44,9672.31,9930.84,2098782732.33
1581897600,9930.84,9955.97,9460.28,9701.38,2824950494.84
1581984000,9701.38,10232.94,9592.64,10159.93,2910818669.28
1582070400,10159.93,10241.3,9540.32,9624.76,2631072722.47
1582156800,9624.76,9659.71,9451.4,9599.27,2416082801.96
1582243200,9599.27,9753.25,9571.57,9679.14,1969587310.15
1582329600,9679.14,9702.83,9562.67,9653.06,1709397048.98
1582416000,9653.06,9964.65,9650.37,9947.92,2744269247.16
1582502400,9947.92,9984.07,9492.96,9659.43,3698455994.52
1582588800,9659.43,9668.8,9276.17,9320.57,3259130360.62
1582675200,9320.57,9375.07,8678.41,8794.07,4526830906.01
1582761600,8794.07,8972.15,8540.85,8817.39,3736920437.71
1582848000,8817.39,8896.73,8451.38,8693.86,3737598900.46
1582934400,8693.86,8789.43,8528.12,8529.1,2392647393.42
1583020800,8529.1,8740.35,8429.45,8537.13,2787869632.76
1583107200,8537.13,8957.06,8501.69,8910.36,4093100391.35
1583193600,8910.36,8916.34,8659.83,8757.63,3945183543.69
1583280000,8757.63,8845.8,8671.72,8749.45,2896244444.72
1583366400,8749.45,9146.94,8749.33,9057.93,4260894321.61
1583452800,9057.93,9164.8,9001.88,9132.59,4273708104.68
1583539200,9132.59,9179.24,8847.32,8887.57,3025442747.48
1583625600,8887.57,8887.9,8016.62,8035.72,4605492589.27
1583712000,8035.72,8145.57,7643.47,7931.15,6178740676.17
1583798400,7931.15,8145.06,7747.06,7889.61,4857897939.67
1583884800,7889.61,7975.22,7602.9,7933.72,4324357415.03
1583971200,7933.72,7960.65,4488.44,4792.19,7710812384.84
1584057600,4792.19,5929.22,3867.94,5587.32,9799323984.03
1584144000,5587.32,5637.19,5069.43,5183.64,4959417740.71
1584230400,5183.64,5888.11,5128.3,5361.79,3974629496.18
1584316800,5361.79,5402.57,4482,5023.24,5981709886.34
1584403200,5023.24,5513.3,4929.69,5344.23,4742130293.28
1584489600,5344.23,5429.27,5015.14,5392.36,3997388319.38
1584576000,5392.36,6387.71,5254.81,6165.34,5227685487.6
1584662400,6165.34,6854.61,5795.38,6209.02,6185494769.95
1584748800,6209.02,6436.84,5883.04,6188.06,4042674577.19
1584835200,6188.06,6397.85,5766.71,5820.64,3911090781.1
1584921600,5820.64,6525.05,5712.83,6470.37,4730523612.92
1585008000,6470.37,6807.43,6383.19,6747.72,4841418380.93
1585094400,6747.72,6940.02,6478.92,6678.29,4838141944.92
1585180800,6678.29,6770.82,6538.74,6735.28,3239878540.35
1585267200,6735.28,6828.66,6329.97,6366.47,3474673774.23
1585353600,6366.47,6367.02,6042.48,6238,3566218830.15
1585440000,6238,6261.67,5877.86,5881.22,2493843709.09
1585526400,5881.22,6574.85,5860.35,6392.12,4784206110.52
1585612800,6392.12,6516.11,6340.09,6410.38,3175687676.19
1585699200,6410.38,6665.77,6153.8,6633.43,4837764652.36
1585785600,6633.43,7158.75,6565.85,6801.09,5514207530.41
1585872000,6801.09,7029.45,6612.75,6735.88,4880100131.16
1585958400,6735.88,6943.86,6669.55,6857.38,3394776348.97
1586044800,6857.38,6889.26,6683.23,6772.41,2582667633.01
1586131200,6772.41,7337.14,6767.67,7330.57,5692136396.65
1586217600,7330.57,7447.03,7092.81,7199.85,4641295043.76
1586304000,7199.85,7415.48,7153.96,7360.37,3605589099.9
1586390400,7360.37,7369.29,7140.93,7286.62,2970625344.69
1586476800,7286.62,7293.34,6752.5,6861.55,4222429077.83
1586563200,6861.55,6937.81,6763.68,6878.1,2833750219.69
1586649600,6878.1,7174.29,6782.76,6901.99,3748793775.54
1586736000,6901.99,6902.41,6615.9,6838.94,4286875659.78
1586822400,6838.94,6968.43,6768.12,6867.09,3593642877.23
1586908800,6867.09,6928.51,6613.48,6637.13,3447907893.05
1586995200,6637.13,7177.77,6538.29,7100.52,5043537937.82
1587081600,7100.52,7143.02,6997.12,7026.76,2558724862.65
1587168000,7026.76,7288.2,7022.66,7247.69,2487049726.17
1587254400,7247.69,7261.28,7061.61,7121.57,2270958455.01
1587340800,7121.57,7206.96,6768.2,6832.32,4437389327.33
1587427200,6832.32,6923.82,6765.76,6843.11,3093958940.45
1587513600,6843.11,7147.79,6820.25,7124.44,3020680152.19
1587600000,7124.44,7622.49,7031.07,7483.24,3899308978.49
1587686400,7483.24,7604.95,7415.89,7501.15,3021218792.85
1587772800,7501.15,7665.98,7442.49,7539.82,2611523948.06
1587859200,7539.82,7695.73,7517.63,7693.45,2723961977.7
1587945600,7693.45,7779.77,7631.68,7773.55,2987007292.55
1588032000,7773.55,7777.61,7662.48,7744.38,2495673322.74
1588118400,7744.38,8925.84,7731.38,8776.18,6426690009.9
1588204800,8776.18,9448.64,8431.41,8629.04,8210977911.18
1588291200,8629.04,9045.1,8620.39,8823.38,4189303339.3
1588377600,8823.38,9008.02,8763.36,8971.99,3388806424.62
1588464000,8971.99,9188.84,8733.77,8893.43,4388583378.88
1588550400,8893.43,8949.19,8528.06,8871.63,4250942629.25
1588636800,8871.63,9102.1,8810.06,9022.6,3947168319.14
1588723200,9022.6,9384.59,8919.84,9141.24,5091499950.85
1588809600,9141.24,10037.06,9071.85,9979.7,6564641686.95
1588896000,9979.7,10027.28,9723.41,9804.98,5000971806.74
1588982400,9804.98,9914.01,9531.04,9544.47,6678527856.55
1589068800,9544.47,9560.24,8317.08,8740.28,8689238554.34
1589155200,8740.28,9136.77,8277.62,8573.94,7390198603.18
1589241600,8573.94,8966.6,8538.22,8812.32,4063726755.48
1589328000,8812.32,9393.32,8795.44,9303.63,4914700556.58
1589414400,9303.63,9909.77,9263.67,9791.98,6878827306.03
1589500800,9791.98,9835.72,9207.65,9316.55,6057162618.3
1589587200,9316.55,9579.81,9229.93,9382.17,3795666662.11
